Coluna;Mês Desligamento
Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;{ñ class};Total
313880;129;139;172;123;79;133;111;102;104;132;119;273;3738;5354
313890;8;4;8;8;4;6;4;13;6;7;7;125;446;646
313900;426;383;306;247;297;269;255;396;672;494;340;397;8827;13309
313910;28;24;22;23;19;17;22;21;14;19;17;93;839;1158
313920;30;32;24;28;35;21;13;37;23;20;25;47;1483;1818
313925;0;11;1;7;11;16;5;2;11;5;11;121;321;522
313930;38;28;30;69;43;47;20;24;23;17;31;303;1641;2314
313940;648;860;1161;992;912;816;831;723;769;804;744;1332;22278;32870
313950;103;106;134;120;130;115;132;131;93;59;81;347;3040;4591
313960;108;106;280;96;121;395;74;98;87;77;87;532;3767;5828
313970;34;53;63;49;45;53;58;37;55;69;80;61;1469;2126
313980;78;126;139;240;212;100;108;65;92;80;88;200;3064;4592
313990;37;29;46;57;60;57;34;24;23;15;55;134;1355;1926
314000;715;691;697;688;435;616;847;734;737;752;744;1636;16981;26273
314010;6;7;8;3;8;4;11;15;2;7;20;253;398;742
314015;48;70;58;74;70;64;43;44;51;52;44;221;1293;2132
314020;22;28;34;42;12;13;21;32;18;16;18;165;631;1052
314030;9;11;18;12;9;4;5;8;11;8;17;53;484;649
314040;5;9;6;4;5;3;6;8;2;7;3;5;289;352
314050;158;168;217;175;186;164;167;128;183;176;143;213;3943;6021
314053;20;24;15;30;31;16;20;20;13;14;12;212;486;913
314055;5;2;3;40;6;9;10;9;124;46;16;155;315;740
314060;9;19;12;24;8;7;10;9;4;9;6;110;283;510
314070;260;198;199;304;344;236;221;175;177;222;203;303;6364;9206
314080;153;194;233;168;129;124;128;146;742;182;152;328;5078;7757
314085;24;20;42;43;30;35;23;21;39;36;19;237;1202;1771
314090;57;65;71;93;50;73;93;81;96;66;128;725;1745;3343
314100;17;16;53;40;41;49;94;35;26;17;88;176;954;1606
314110;343;372;439;563;478;505;375;320;292;272;473;366;11190;15988
314120;11;8;13;7;6;18;9;7;12;34;6;162;422;715
314130;21;64;35;31;27;12;29;45;29;21;27;89;781;1211
314140;47;39;28;37;30;29;18;20;22;19;12;217;1467;1985
314150;4;4;12;24;12;7;3;17;4;9;7;83;449;635
314160;10;24;36;53;58;25;13;22;16;26;14;136;880;1313
314170;12;10;12;7;9;4;4;5;1;2;3;88;390;547
314180;41;47;66;199;39;55;30;36;66;36;45;717;1722;3099
314190;18;13;15;5;7;11;7;8;8;16;12;60;701;881
314200;16;32;15;27;40;10;4;18;22;11;10;82;1076;1363
314210;28;26;39;18;22;26;18;26;22;34;25;283;959;1526
314220;54;70;63;73;39;40;28;48;42;74;54;101;2027;2713
314225;2;7;17;1;2;1;5;4;1;0;6;68;287;401
314230;9;20;16;14;11;24;20;19;20;19;21;183;538;914
314240;39;31;28;27;30;17;30;17;32;10;25;83;953;1322
314250;7;21;6;6;10;4;4;3;3;4;11;6;340;425
314260;49;34;80;72;21;41;31;45;49;37;30;41;1398;1928
314270;55;14;17;14;17;18;11;11;11;11;34;204;1064;1481
314280;109;103;151;138;256;121;118;100;132;121;95;253;3429;5126
314290;9;19;35;32;30;67;12;39;22;23;30;137;1606;2061
314300;100;108;81;98;110;121;118;177;138;332;507;179;4183;6252
314310;272;362;362;372;339;302;393;461;443;559;347;447;9539;14198
314315;6;1;2;7;0;4;10;8;4;1;7;170;186;406
314320;154;132;137;125;124;145;178;155;253;184;200;730;3682;6199
314330;2610;3232;3816;2667;2944;2553;2032;2362;2600;3274;2679;4899;88077;123745
314340;131;134;229;213;311;123;110;115;114;118;93;118;4470;6279
314345;44;24;21;23;16;9;18;7;7;8;28;152;558;915
314350;59;74;110;108;69;67;78;122;70;100;80;260;2132;3329
314360;15;8;19;9;9;12;9;12;9;6;171;107;359;745
314370;4;5;5;4;1;1;2;2;1;3;2;6;324;360
314380;34;54;39;35;19;22;26;20;22;44;32;199;892;1438
314390;577;796;879;828;706;597;479;873;787;666;669;1210;23708;32775
314400;97;181;376;306;114;76;78;85;69;48;89;286;2383;4188
314410;177;117;140;176;131;152;174;250;228;160;176;403;3516;5800
314420;79;2;7;1;1;4;7;6;2;0;5;117;158;389
314430;163;129;148;157;176;103;107;98;100;133;90;136;5432;6972
314435;11;16;10;6;29;19;10;19;8;13;8;13;693;855
314437;17;16;14;25;18;21;5;9;9;5;11;35;562;747
314440;14;25;17;9;15;11;11;8;3;9;7;61;474;664
314450;40;38;34;24;18;29;53;118;35;40;31;57;1636;2153
314460;87;127;123;96;83;123;118;256;166;116;73;191;3701;5260
314465;24;17;26;20;6;19;11;55;6;10;23;66;790;1073
314467;7;5;66;2;3;4;2;5;1;1;61;138;158;453
314470;44;87;59;65;55;58;61;64;53;62;86;169;3984;4847
314480;2118;2211;3291;2664;2644;2131;2312;2215;2498;2046;2408;2631;56131;85300
314490;4;8;71;10;3;10;19;7;3;4;6;82;372;599
314500;162;420;179;116;182;118;106;198;145;219;458;549;3353;6205
314505;40;45;125;39;44;34;31;26;37;26;46;192;1302;1987
314510;70;53;69;52;168;69;82;101;117;66;93;112;1685;2737
314520;776;941;3626;4110;2906;1176;977;904;942;972;1100;2955;22716;44101
314530;27;28;35;52;23;27;27;31;118;25;23;355;1626;2397
314535;8;12;12;15;30;21;13;13;12;14;11;204;481;846
314537;15;7;14;7;8;10;8;5;9;12;12;166;265;538
314540;6;5;4;4;4;3;4;6;3;2;10;3;332;386
314545;41;38;37;86;25;36;26;38;34;44;38;79;1166;1688
314550;9;11;16;39;7;1;5;9;13;13;10;31;350;514
314560;298;265;330;358;252;265;241;296;279;336;268;330;9486;13004
314570;1;5;3;1;3;9;0;2;7;5;9;28;232;305
314580;9;14;9;22;5;13;6;7;5;8;12;31;412;553
314585;15;11;16;10;12;13;12;20;10;8;10;63;615;815
314587;10;10;6;13;11;6;10;7;3;3;6;170;371;626
314590;504;406;395;282;358;306;213;217;293;244;284;623;12570;16695
314600;188;188;193;151;212;191;148;157;146;152;228;370;5808;8132
314610;451;511;566;483;494;371;402;443;451;432;456;841;17370;23271
314620;6;3;5;24;0;3;2;18;4;7;8;105;296;481
314625;3;2;4;9;7;7;5;10;1;5;63;111;468;695
314630;213;22;24;41;32;28;19;30;16;11;21;19;1487;1963
314640;11;10;11;14;8;3;6;8;5;4;7;25;474;586
314650;62;76;68;37;42;67;45;63;69;50;62;89;2513;3243
314655;7;11;4;17;3;9;6;11;0;11;9;65;455;608
314660;3;6;1;3;3;6;9;5;4;3;7;114;136;300
314670;12;8;8;10;10;8;9;13;8;8;13;63;672;842
314675;2;4;0;2;3;1;4;4;5;2;4;77;366;474
314690;101;120;115;125;104;133;83;102;95;109;92;131;3322;4632
314700;1270;1191;1170;1260;1673;2897;1266;1818;1473;955;1325;2895;22991;42184
314710;1034;1109;1108;1081;943;960;879;930;834;1094;940;1366;27957;40235
314720;189;197;248;330;303;154;140;175;233;180;162;324;4622;7257
314730;130;101;87;153;119;82;67;53;81;71;106;170;4622;5842
314740;143;159;185;180;180;122;122;130;202;220;173;184;7573;9573
314750;9;1;2;1;3;3;0;1;1;2;4;12;200;239
314760;123;69;92;61;75;56;111;64;104;81;98;114;3180;4228
314770;35;51;36;37;37;45;39;43;58;38;39;111;1634;2203
314780;10;8;10;11;5;3;3;9;6;1;1;5;284;356
314790;791;948;977;931;789;652;619;681;752;796;881;1067;22176;32060
314795;10;3;3;7;2;1;4;4;1;0;9;171;281;496
314800;1775;1829;2255;1711;1756;1773;1710;1694;1911;1690;1695;2274;42197;64270
314810;983;915;1182;920;943;938;895;1199;1189;1125;961;1492;21981;34723
314820;15;12;22;18;7;14;10;22;18;20;11;204;620;993
314830;6;15;20;12;8;9;21;28;7;13;88;36;685;948
314840;4;16;7;2;3;8;2;2;6;5;7;27;445;534
314850;6;8;11;13;6;12;7;7;8;10;46;61;543;738
314860;23;39;19;21;27;16;15;24;28;21;14;163;1303;1713
314870;25;33;67;93;28;26;21;32;24;31;26;300;2184;2890
314875;4;1;4;3;5;6;2;5;4;1;9;205;251;500
314880;9;7;8;6;4;7;5;7;5;2;7;105;296;468
314890;47;34;82;43;30;25;111;35;35;79;56;85;1125;1787
314900;8;3;24;3;4;3;4;7;2;7;0;124;194;383
314910;23;30;29;45;27;41;16;31;20;49;21;61;1335;1728
314915;13;15;24;15;37;13;11;25;11;9;98;90;532;893
314920;27;16;16;15;7;11;17;15;26;13;25;126;618;932
314930;582;603;831;607;560;573;460;490;551;488;814;739;14759;22057
314940;3;4;4;5;4;1;8;11;3;5;7;109;163;327
314950;11;21;22;13;19;29;26;17;16;12;8;110;689;993
314960;31;17;17;34;16;6;17;24;18;22;16;60;630;908
314970;48;69;286;333;358;86;73;54;80;88;62;235;2261;4033
314980;272;175;264;216;154;145;234;492;241;282;401;935;4482;8293
314990;192;186;188;150;180;131;126;126;148;141;136;335;4201;6240
314995;17;13;4;3;12;6;7;22;9;9;13;415;439;969
315000;7;8;3;3;6;4;7;5;10;9;8;105;307;482
315010;5;4;5;4;3;4;6;7;5;6;4;16;357;426
315015;12;15;15;55;14;24;18;36;19;16;31;81;540;876
315020;11;12;13;10;8;11;11;17;26;22;6;55;593;795
315030;8;11;14;18;8;17;14;7;25;12;11;24;693;862
315040;12;6;4;43;8;4;5;6;2;10;4;69;323;496
315050;49;58;107;86;49;55;46;59;40;180;56;147;1691;2623
315053;40;9;40;8;4;6;8;7;5;6;8;45;497;683
315057;9;12;24;11;9;15;11;11;4;4;25;41;458;634
315060;13;49;34;19;27;20;22;19;25;13;14;107;739;1101
315070;87;91;122;131;273;56;56;47;40;36;221;50;2798;4008
315080;26;29;29;24;30;19;40;24;22;16;23;85;1273;1640
315090;16;16;18;10;6;11;23;8;8;3;5;11;462;597
315100;28;57;46;43;42;30;30;35;56;50;47;73;961;1498
315110;34;18;39;38;42;24;41;32;20;28;53;160;2181;2710
315120;553;401;386;523;404;335;436;295;301;333;326;460;13422;18175
315130;51;68;154;172;161;60;65;67;72;90;55;210;1819;3044
315140;172;176;173;151;192;123;141;116;146;223;162;301;4437;6513
315150;469;302;501;355;302;274;286;354;296;401;275;487;8116;12418
315160;49;31;40;215;59;30;24;24;38;38;121;100;1298;2067
315170;51;53;60;67;57;58;47;114;69;55;38;171;1764;2604
315180;1932;2036;2668;2092;2492;2024;1756;1533;1607;1615;1584;1588;46779;69706
315190;7;10;12;10;9;10;19;10;17;9;11;233;391;748
315200;120;165;173;134;168;174;119;202;164;140;276;207;5650;7692
315210;562;529;591;416;332;463;429;455;551;543;599;662;16399;22531
315213;7;3;29;7;2;1;1;2;2;7;13;58;413;545
315217;5;12;11;5;5;3;9;7;5;3;11;87;714;877
315220;40;46;162;58;64;51;53;35;46;58;52;424;2520;3609
315230;28;9;14;23;17;7;26;13;25;28;14;138;513;855
315240;25;21;35;16;9;12;16;30;16;42;35;76;1065;1398
315250;1804;2206;2334;2023;1927;1402;1506;1843;1732;1859;1781;1921;50413;72751
315260;35;32;51;44;37;30;43;57;35;47;42;82;1564;2099
315270;39;47;53;27;38;27;32;50;37;36;34;123;1783;2326
315280;263;332;207;222;271;221;317;293;250;205;236;468;6515;9800
315290;32;31;37;81;69;33;10;21;18;33;29;90;1064;1548
315300;26;19;66;13;18;19;36;66;52;68;21;120;478;1002
315310;4;13;25;4;2;6;8;8;4;4;138;107;398;721
315320;5;3;8;24;1;9;5;6;6;10;8;22;495;602
315330;0;1;1;1;8;2;3;4;0;4;4;40;309;377
315340;119;108;249;372;178;194;182;262;292;145;143;540;3141;5925
315350;11;31;20;14;17;21;24;13;11;8;8;105;558;841
315360;39;46;51;41;34;43;27;23;25;37;30;136;1265;1797
315370;24;13;19;7;13;34;16;24;24;12;19;153;337;695
315380;6;12;7;4;1;5;6;5;3;5;2;71;240;367
315390;23;32;35;36;27;15;26;47;28;18;16;429;804;1536
315400;77;74;117;116;62;65;37;79;56;79;160;221;2438;3581
315410;32;19;27;18;34;20;16;29;20;20;15;118;983;1351
315415;23;6;20;18;35;23;18;14;30;42;21;208;657;1115
315420;26;29;44;56;43;27;42;24;31;28;24;40;1287;1701
315430;29;45;66;43;34;38;41;37;41;33;38;313;1745;2503
315440;13;27;17;7;13;7;6;14;9;15;20;68;659;875
315445;35;29;23;24;27;28;24;18;22;23;50;82;684;1069
315450;26;26;76;20;10;35;12;25;23;20;28;200;1341;1842
315460;729;765;1147;833;680;672;686;719;864;821;924;1094;27126;37060
315470;17;24;40;45;46;12;13;14;13;24;14;21;761;1044
315480;39;34;34;66;56;46;75;32;26;19;24;111;1342;1904
315490;47;61;58;101;52;39;32;55;46;55;53;77;2134;2810
315500;21;27;66;31;18;25;33;27;11;16;20;55;507;857
315510;3;5;4;2;24;13;5;13;1;4;1;98;294;467
315520;2;2;6;11;3;5;5;5;2;2;3;59;308;413
315530;15;10;16;17;13;9;19;14;22;22;21;103;516;797
315540;35;29;57;27;30;30;23;22;20;20;20;37;1005;1355
315550;511;303;570;643;1803;311;469;548;615;1379;669;1134;5848;14803
315560;46;32;36;32;35;45;36;57;38;90;20;234;1839;2540
315570;63;98;182;105;67;62;68;85;96;121;79;100;2495;3621
315580;88;84;129;128;80;87;91;79;67;71;74;92;3262;4332
315590;7;5;5;7;10;8;3;10;6;6;8;92;622;789
315600;11;10;12;55;9;5;8;12;11;5;8;127;720;993
315610;17;23;18;18;33;11;21;15;25;34;30;31;596;872
315620;16;24;16;41;30;11;15;18;28;14;19;99;444;775
315630;102;133;235;239;234;125;123;120;154;144;150;267;3667;5693
315640;71;42;84;38;39;30;57;42;48;102;46;123;864;1586
315645;11;9;16;14;13;5;12;22;3;9;8;53;586;761
315650;9;8;5;11;6;7;8;24;4;11;45;234;458;830
315660;17;11;9;13;6;16;8;9;12;6;11;278;645;1041
315670;390;469;566;469;472;703;419;478;396;437;533;988;19841;26161
315680;18;19;24;23;13;12;17;11;9;18;25;160;1230;1579
315690;209;305;361;237;447;260;328;255;208;359;515;345;6855;10684
315700;166;124;149;325;226;152;116;129;185;106;123;686;5346;7833
315710;15;7;11;5;19;5;9;9;9;6;6;275;652;1028
315720;142;165;189;131;137;142;147;152;177;134;153;305;6214;8188
315725;31;8;17;6;8;14;7;12;10;9;14;142;499;777
315727;6;10;9;5;3;7;7;75;2;9;11;32;376;552
315730;9;8;7;0;7;5;9;5;2;7;3;95;388;545
315733;34;29;34;79;49;27;24;22;29;28;48;101;889;1393
315737;8;13;14;32;11;10;9;16;0;3;21;96;279;512
315740;21;14;35;20;25;32;59;22;15;16;10;54;544;867
315750;14;5;8;6;5;5;2;10;1;5;1;129;307;498
315760;41;31;8;11;9;9;17;25;7;5;17;124;372;676
315765;3;9;9;8;7;8;5;1;1;5;2;81;249;388
315770;150;118;145;206;144;88;114;213;218;306;470;201;3759;6132
315780;846;967;1086;1003;817;808;792;759;1020;848;854;1183;26425;37408
315790;12;23;21;17;28;15;16;48;14;13;20;331;766;1324
315800;64;54;53;54;38;141;43;37;46;51;50;233;1467;2331
315810;3;5;5;2;0;3;2;6;2;0;1;127;345;501
315820;25;32;37;28;28;28;22;25;17;21;46;406;973;1688
315830;57;71;72;70;54;66;37;106;106;118;52;198;1499;2506
315840;8;13;8;14;7;12;5;6;2;6;6;58;359;504
315850;6;12;9;15;7;7;5;9;8;3;5;19;558;663
315860;11;7;2;4;6;6;2;7;2;6;2;36;420;511
315870;1;5;3;1;4;4;1;4;3;3;2;43;213;287
315880;15;12;20;28;20;53;23;13;17;19;17;102;602;941
315890;46;18;24;36;61;133;39;30;23;24;23;159;665;1281
315895;207;156;199;182;187;170;206;227;160;204;177;501;5120;7696
315900;18;31;23;26;13;20;11;17;13;23;28;171;641;1035
315910;8;7;11;2;10;9;5;14;7;0;6;104;296;479
315920;28;17;26;17;16;14;29;31;17;15;18;39;1121;1388
315930;6;10;10;5;12;13;12;7;3;6;5;119;539;747
315935;37;20;28;28;21;14;49;26;18;37;38;96;884;1296
315940;7;7;11;8;4;5;8;8;3;4;8;92;385;550
315950;14;18;16;9;17;13;19;9;11;19;10;174;480;809
315960;373;367;482;579;404;378;339;345;447;467;434;488;12091;17194
315970;2;12;6;3;5;6;40;9;26;4;37;35;382;567
315980;144;126;133;103;111;102;134;115;125;423;102;1414;3797;6829
315990;95;78;152;142;76;73;123;189;367;257;129;231;2834;4746
316000;9;11;10;26;29;9;4;4;7;9;7;60;409;594
316010;10;18;20;20;10;6;15;8;8;4;11;86;439;655
316020;2;4;2;5;1;0;5;5;4;4;1;61;285;379
316030;8;4;17;50;12;16;4;13;4;11;32;136;515;822
316040;190;200;188;251;260;149;137;130;159;184;170;291;5254;7563
316045;1;3;4;90;4;11;6;14;11;18;82;182;276;702
316050;3;0;1;3;1;2;1;4;4;0;1;51;156;227
316060;4;2;7;6;1;4;4;8;2;5;14;70;362;489
316070;152;218;216;196;155;136;147;132;224;125;163;172;6108;8144
316080;14;8;9;14;6;11;5;12;26;8;46;38;357;554
316090;37;19;23;12;16;8;10;11;7;13;12;204;412;784
316095;7;6;4;25;25;21;7;105;54;11;13;79;881;1238
316100;56;55;51;46;37;42;39;36;36;42;105;176;1976;2697
316105;5;2;7;1;5;3;1;4;1;8;3;118;305;463
316110;63;81;86;190;88;82;76;57;72;70;77;439;3564;4945
316120;21;8;34;18;20;18;29;70;79;18;17;204;863;1399
316130;32;28;34;40;26;20;29;21;26;36;48;122;793;1255
316140;5;14;17;7;9;12;9;9;4;10;13;22;494;625
316150;74;76;175;146;126;56;93;100;94;93;99;179;2455;3766
316160;4;5;6;6;5;1;5;15;2;1;3;135;225;413
316165;6;10;1;8;6;7;4;7;5;5;6;211;244;520
316170;57;47;70;66;48;26;38;52;55;40;51;122;1406;2078
316180;57;60;72;127;50;45;41;52;52;84;75;333;1936;2984
316190;65;128;200;228;106;247;149;155;130;168;184;609;5651;8020
316200;193;158;168;183;196;116;115;174;303;223;191;247;4916;7183
316210;302;412;526;445;1313;359;468;483;492;1032;572;1562;7751;15717
316220;115;38;52;26;53;27;30;36;52;27;34;81;1270;1841
316225;8;6;5;9;5;11;3;13;8;5;4;172;305;554
316230;3;5;26;8;16;4;5;10;5;9;9;32;310;442
316240;35;47;37;36;26;19;37;42;35;42;61;822;1591;2830
316245;34;5;15;8;7;12;3;13;7;3;51;336;405;899
316250;604;618;882;723;659;497;423;644;776;807;557;1149;20005;28344
316255;19;9;16;23;38;18;44;81;22;25;16;101;954;1366
316257;16;36;60;28;24;12;14;23;10;22;27;134;968;1374
316260;25;25;21;11;16;5;4;11;12;8;9;13;692;852
316265;20;2;7;3;4;2;1;5;5;2;3;57;275;386
316270;63;65;51;48;59;62;32;51;106;46;38;341;2313;3275
316280;30;43;39;27;34;33;39;36;36;29;39;166;1217;1768
316290;111;185;239;493;461;144;89;95;98;131;141;140;5025;7352
316292;185;181;342;226;167;178;172;223;189;225;209;479;6106;8882
316294;46;39;31;37;40;33;23;52;81;46;32;123;1373;1956
316295;126;168;191;199;182;152;129;150;160;168;145;237;4983;6990
316300;9;7;2;9;6;8;8;13;4;2;4;142;384;598
316310;37;24;25;32;33;45;12;31;24;20;44;58;752;1137
316320;6;7;11;6;4;10;6;11;12;15;8;35;310;441
316330;3;4;4;0;10;14;1;4;4;2;3;48;284;381
316340;10;9;12;13;9;7;9;7;7;24;42;11;569;729
316350;14;13;15;10;18;11;39;16;11;6;11;140;456;760
316360;0;2;1;0;3;0;3;3;4;12;81;57;173;339
316370;387;363;500;463;449;354;225;252;263;302;273;300;10448;14579
316380;48;6;15;13;7;9;17;12;5;10;117;86;365;710
316390;22;7;17;8;10;17;12;33;9;37;16;44;528;760
316400;20;15;25;14;20;17;22;15;25;22;28;141;1120;1484
316410;4;6;12;9;6;7;6;6;6;9;13;191;358;633
316420;9;21;10;11;7;18;11;19;6;6;12;368;684;1182
316430;41;48;51;43;38;61;72;51;53;57;53;224;1226;2018
316440;37;45;86;114;103;80;42;89;114;76;90;166;1689;2731
316443;3;1;4;0;1;5;2;6;3;3;4;68;282;382
316447;12;12;10;12;35;5;12;48;5;8;13;120;482;774
316450;7;4;9;5;6;8;2;7;2;2;4;159;379;594
316460;114;119;141;113;76;111;136;137;149;144;152;290;3921;5603
316470;650;714;723;693;722;755;580;677;731;694;666;697;17384;25686
316480;5;0;0;3;1;3;2;2;0;0;1;37;208;262
316490;10;6;12;8;6;8;7;8;4;6;6;30;350;461
316500;56;50;65;68;49;37;42;44;31;50;44;85;1685;2306
316510;30;56;46;33;60;53;87;77;63;76;41;75;1286;1983
316520;37;39;44;44;55;37;70;31;85;60;60;295;1124;1981
316530;40;48;50;49;55;41;33;33;35;48;58;95;1663;2248
316540;37;31;53;32;54;37;22;18;38;85;58;43;1289;1797
316550;11;16;18;18;7;9;6;8;6;10;6;272;322;709
316553;193;199;259;294;332;456;177;246;250;235;293;344;8018;11296
316555;12;9;7;1;8;3;6;12;9;9;171;171;334;752
316556;1;5;2;4;5;2;2;1;2;2;4;34;265;329
316557;16;25;41;26;19;35;25;27;38;35;34;62;870;1253
316560;9;8;8;5;9;3;16;13;11;9;12;83;342;528
316570;18;12;19;52;30;187;32;59;21;12;18;108;774;1342
316580;10;2;6;10;8;11;6;9;1;2;5;18;235;323
316590;24;4;4;3;0;3;3;8;5;7;9;94;383;547
316600;7;11;12;24;4;3;8;15;6;4;8;111;443;656
316610;12;4;11;7;5;2;0;0;2;4;4;65;279;395
316620;20;14;10;20;27;11;23;28;33;8;11;58;704;967
316630;9;6;6;4;6;0;6;7;6;4;2;168;498;722
316640;7;4;4;11;6;3;10;12;5;1;10;66;345;484
316650;1;3;2;4;8;3;5;4;3;1;1;20;336;391
316660;4;6;6;4;5;2;2;1;0;1;1;3;178;213
316670;33;37;19;31;20;47;59;78;55;81;38;908;867;2273
316680;239;131;392;132;924;100;155;168;329;234;144;698;3188;6834
316690;51;27;59;72;40;44;32;56;83;84;38;77;1065;1728
316695;23;13;10;64;6;7;2;5;3;6;6;107;245;497
316700;5;11;3;7;4;8;5;6;7;3;4;46;217;326
316710;36;49;54;57;48;39;34;30;21;41;57;111;1983;2560
316720;1895;1920;2380;1882;2170;1601;1661;2003;1850;2011;2048;4696;57937;84054
316730;5;3;2;2;7;3;1;5;5;5;9;36;309;392
316740;35;63;90;45;36;29;34;48;38;46;48;89;1021;1622
316750;10;9;12;8;21;25;9;12;9;14;10;54;476;669
316760;61;31;29;29;19;32;24;34;26;20;26;336;904;1571
316770;7;12;13;6;10;4;4;5;11;4;18;153;414;661
316780;14;12;10;12;31;19;9;14;60;8;16;50;564;819
316790;11;19;8;21;9;15;9;12;24;16;3;73;497;717
316800;120;117;138;155;95;76;82;125;71;79;85;472;4299;5914
316805;12;8;0;2;4;3;3;9;3;3;5;11;421;484
316810;105;30;80;63;116;56;48;76;110;44;51;384;1979;3142
316820;5;5;8;6;9;8;10;12;18;20;11;81;255;448
316830;14;6;38;4;5;15;10;11;5;9;9;104;415;645
316840;26;22;23;23;21;23;16;29;24;26;33;29;1393;1688
316850;59;47;37;27;66;48;12;27;19;22;89;82;1225;1760
316860;771;982;1258;1201;1047;674;684;643;749;668;775;1397;26126;36975
316870;788;451;569;451;544;362;436;398;559;551;550;1050;16624;23333
316880;106;82;137;117;133;64;74;61;57;64;64;156;1913;3028
316890;23;32;23;31;31;27;42;50;130;28;61;206;1044;1728
316900;84;132;151;195;135;83;86;102;77;80;74;192;2663;4054
316905;6;8;5;1;8;0;3;7;3;1;3;14;302;361
316910;82;19;22;10;33;12;24;23;33;36;29;23;715;1061
316920;98;18;20;52;18;16;7;38;13;15;18;225;819;1357
316930;482;537;572;455;446;393;543;896;619;711;446;1026;15797;22923
316935;191;169;214;224;155;194;137;151;124;183;153;620;6446;8961
316940;597;625;636;542;472;417;499;664;672;744;573;756;14001;21198
316950;11;12;11;10;10;12;9;14;12;4;8;230;416;759
316960;158;145;190;258;244;130;133;203;188;190;174;1022;5048;8083
316970;48;62;83;108;63;67;128;48;42;68;111;148;3168;4144
316980;24;31;20;27;32;59;30;26;33;34;23;45;819;1203
316990;844;1001;1083;1277;1013;1068;935;849;1212;999;921;1228;26493;38923
317000;6;3;6;7;3;2;6;14;2;5;5;149;645;853
317005;27;33;32;37;22;35;27;32;36;28;30;142;1003;1484
317010;3152;3424;4042;3995;3440;2875;2794;2825;3178;3627;4329;4567;88802;131050
317020;10006;10154;11785;9233;8855;7725;7907;8370;9372;9535;8854;12545;215446;329787
317030;9;4;4;4;6;1;1;5;7;4;3;13;280;341
317040;583;532;740;624;606;534;516;589;583;611;643;758;16945;24264
317043;22;16;18;29;41;22;18;42;16;25;24;183;559;1015
317047;21;8;12;9;11;4;10;13;13;11;25;126;338;601
317050;120;43;44;73;41;47;61;56;79;514;57;123;3255;4513
317052;23;9;32;10;15;10;9;22;9;7;25;158;764;1093
317057;14;15;8;12;16;13;14;16;8;6;10;55;547;734
317060;14;13;17;20;8;10;6;17;34;11;13;60;353;576
317065;2;9;3;5;6;11;4;26;6;5;146;100;341;664
317070;1568;1805;2118;1950;1763;1439;1339;1631;1688;1833;1881;1984;41315;62314
317075;30;30;63;23;41;40;69;40;91;43;29;116;1180;1795
317080;161;212;251;279;394;202;135;183;161;146;273;603;5619;8619
317090;20;15;12;44;19;21;18;20;10;8;17;330;923;1457
317100;152;140;191;115;118;428;130;119;155;161;342;494;4646;7191
317103;13;38;27;19;21;18;13;19;24;9;25;211;929;1366
317107;18;36;21;22;14;34;63;16;23;28;11;62;942;1290
317110;8;16;13;11;26;9;13;11;9;12;11;137;498;774
317115;1;0;3;0;2;4;0;14;5;4;4;37;304;378
317120;487;558;745;673;536;540;561;558;679;637;661;850;20194;27679
317130;759;502;659;443;574;596;428;466;412;532;507;640;19786;26304
317140;1;6;4;2;1;2;7;9;2;14;8;77;327;460
317150;16;13;13;3;7;12;5;8;6;12;20;131;591;837
317160;29;19;15;73;16;27;8;50;16;12;14;435;601;1315
317170;27;47;51;34;88;171;20;47;29;39;28;215;1126;1922
317180;17;47;29;19;36;32;28;28;21;29;21;314;850;1471
317190;23;0;3;1;1;0;4;3;4;2;2;146;254;443
317200;362;258;388;861;271;206;283;321;340;336;361;555;10773;15315
317210;14;26;22;29;17;54;13;20;21;15;15;196;716;1158
317220;4;10;6;6;6;4;4;5;6;6;3;36;260;356
320010;124;98;133;152;127;77;82;104;82;78;182;235;3572;5046
320013;151;99;44;52;30;25;22;27;27;27;49;59;1191;1803
320016;22;20;25;28;21;17;19;32;16;22;10;203;838;1273
320020;80;65;219;103;143;85;102;75;89;82;91;197;3614;4945
320030;98;125;120;74;84;116;67;83;66;76;66;514;2921;4410
320035;8;13;8;8;12;12;16;10;14;14;10;79;586;790
320040;201;242;341;305;184;228;132;227;165;155;307;1208;5604;9299
320050;26;14;22;16;26;18;13;20;6;9;14;62;748;994
320060;1218;2183;2349;1294;1087;1177;1210;1221;1951;1900;1723;3073;26889;47275
320070;96;50;75;65;71;70;67;46;62;56;74;274;2706;3712
320080;136;103;160;136;113;235;101;167;127;135;92;484;4472;6461
320090;168;223;214;163;228;224;139;144;143;186;178;835;6580;9425
320100;43;50;66;45;43;38;49;46;39;43;71;222;1705;2460
320110;22;23;28;24;50;38;13;23;25;31;30;31;1439;1777
320115;27;48;53;57;33;23;35;56;44;53;49;101;1199;1778
320120;1059;1709;1869;1424;1913;1311;1142;1212;1195;1241;1189;3286;43593;62143
320130;2130;2223;2601;2053;2382;1934;1570;1607;1851;1938;1897;2546;54420;79152
320140;222;239;378;228;229;185;346;242;238;254;207;516;7594;10878
320150;924;1035;1211;1150;924;888;714;1560;901;835;920;1354;32018;44434
320160;139;139;240;250;1037;114;133;85;83;117;103;152;4739;7331
320170;49;37;66;28;57;53;43;39;45;29;35;298;1348;2127
